85	108
85	247
86	153
86	158
86	192
86	203
87	126
87	164
87	249
88	81
88	175
88	184
88	248
89	31
89	64
89	131
89	220
89	228
90	60
90	77
90	156
91	44
91	154
91	241
92	68
92	182
92	211
93	109
93	155
93	216
93	237
94	81
94	160
94	235
95	10
95	32
95	168
95	246
96	12
96	39
96	82
96	111
96	242
97	61
97	106
97	123
97	158
97	203
98	99
98	102
98	144
99	54
99	98
99	102
99	173
99	212
100	85
100	208
100	247
101	3
101	53
101	157
101	205
101	215
102	98
102	99
102	144
102	169
102	173
102	212
103	7
103	117
103	128
103	149
104	42
104	43
104	72
105	20
105	59
105	174
105	244
106	10
106	97
106	168
107	16
107	53
107	198
108	26
108	50
108	85
108	147
109	22
109	93
109	154
109	155
109	196
109	237
110	18
110	182
110	211
111	12
111	82
111	96
111	242
112	44
112	69
112	118
112	208
113	19
113	124
113	179
113	230
114	147
114	197
114	217
115	37
115	166
115	207
116	10
116	41
116	169
117	35
117	103
117	130
117	136
117	141
117	149
118	44
118	45
118	112
119	195
119	216
119	218
120	54
120	71
120	209
121	175
121	184
121	204
121	248
122	5
122	9
122	246
123	97
123	129
123	192
124	113
124	179
124	230
125	11
125	46
125	199
125	222
126	87
126	134
126	164
126	173
126	207
126	249
127	21
127	60
127	145
127	191
127	244
128	103
128	130
128	136
128	141
129	56
129	123
129	161
129	233
130	117
130	128
130	141
131	64
131	89
131	220
132	34
132	35
132	167
132	186
132	213
133	7
133	67
133	176
133	199
134	126
134	164
134	249
135	4
135	22
135	39
135	142
135	201
135	231
136	117
136	128
136	141
137	33
137	151
137	194
138	19
138	75
138	83
138	159
138	204
139	36
139	51
139	58
139	250
140	6
140	38
140	47
140	52
140	83
140	174
141	68
141	117
141	128
141	130
141	136
141	149
142	4
142	39
142	135
142	156
142	201
142	231
143	48
143	212
143	240
144	98
144	102
144	212
145	21
145	127
145	181
146	55
146	57
146	58
146	71
146	193
146	229
147	26
147	50
147	57
147	108
147	114
147	197
148	18
148	170
148	177
149	103
149	117
149	141
149	161
150	14
150	23
150	152
150	226
151	33
151	80
151	137
151	194
152	34
152	81
152	150
153	53
153	86
153	198
154	91
154	109
154	241
155	22
155	93
155	109
155	177
155	196
155	237
156	24
156	60
156	90
156	142
156	190
156	227
157	3
157	28
157	101
157	202
157	205
157	217
158	74
158	86
158	97
158	192
158	203
159	19
159	75
159	138
159	162
160	81
160	94
160	238
161	129
161	149
161	170
161	233
162	17
162	159
162	180
163	13
163	181
163	188
164	59
164	87
164	126
164	134
165	171
165	187
165	210
166	37
166	56
166	115
167	132
167	186
167	213
168	10
168	32
168	95
168	106
168	246
169	41
169	102
169	116
170	18
170	148
170	161
171	165
171	175
171	187
171	210
172	25
172	40
172	178
172	235
172	243
173	99
173	102
173	126
174	20
174	105
174	140
175	88
175	121
175	171
175	248
176	7
176	15
176	67
176	133
176	189
177	18
177	148
177	155
178	25
178	40
178	172
179	113
179	124
179	230
180	17
180	162
180	195
181	1
181	63
181	145
181	163
181	188
181	214
182	68
182	92
182	110
182	211
183	202
183	224
183	248
184	41
184	88
184	121
184	248
185	11
185	55
185	74
185	241
186	35
186	38
186	132
186	167
186	211
186	213
187	165
187	171
187	210
188	6
188	163
188	181
188	214
189	31
189	64
189	176
189	228
190	60
190	156
190	227
191	21
191	38
191	127
191	244
192	61
192	86
192	123
192	158
193	71
193	146
193	219
193	229
194	33
194	137
194	151
195	29
195	119
195	180
195	216
195	218
196	109
196	155
196	237
197	50
197	114
197	147
197	217
198	2
198	53
198	107
198	153
199	46
199	125
199	133
199	222
200	27
200	225
200	232
201	4
201	21
201	39
201	135
201	142
201	231
202	157
202	183
202	224
203	86
203	97
203	158
204	75
204	121
204	138
205	3
205	101
205	157
206	4
206	8
206	16
206	30
206	226
207	115
207	126
207	249
208	70
208	100
208	112
208	247
209	43
209	54
209	120
210	165
210	171
210	187
210	234
211	63
211	68
211	92
211	110
211	182
211	186
212	99
212	102
212	143
212	144
213	66
213	132
213	167
213	186
214	1
214	6
214	181
214	188
215	3
215	28
215	30
215	101
215	245
216	29
216	93
216	119
216	195
217	26
217	50
217	114
217	157
217	197
217	236
218	29
218	119
218	195
219	24
219	71
219	193
220	89
220	131
220	228
221	38
221	47
221	65
222	46
222	125
222	199
223	76
223	78
223	239
224	47
224	183
224	202
225	27
225	200
225	237
226	14
226	49
226	150
226	206
226	238
227	1
227	24
227	60
227	156
227	190
228	89
228	189
228	220
229	71
229	73
229	146
229	193
230	14
230	113
230	124
230	179
231	135
231	142
231	201
231	243
232	80
232	200
232	236
233	40
233	56
233	129
233	161
234	65
234	66
234	210
235	34
235	81
235	94
235	172
236	80
236	217
236	232
237	22
237	93
237	109
237	155
237	196
237	225
238	14
238	49
238	160
238	226
239	76
239	78
239	223
240	23
240	48
240	143
241	91
241	154
241	185
242	12
242	72
242	82
242	96
242	111
243	25
243	40
243	172
243	231
244	21
244	105
244	127
244	191
245	3
245	28
245	215
246	10
246	32
246	95
246	122
246	168
247	70
247	85
247	100
247	208
248	88
248	121
248	175
248	183
248	184
249	48
249	87
249	126
249	134
249	207
250	36
250	45
250	51
250	58
250	139
