90	143
90	182
90	246
91	74
91	78
91	282
92	59
92	133
92	269
93	26
93	66
93	97
93	162
93	163
94	28
94	30
94	70
94	88
94	210
95	44
95	113
95	156
95	190
95	197
96	48
96	187
96	300
97	66
97	93
97	163
98	123
98	148
98	255
99	153
99	281
99	292
100	84
100	136
100	156
100	188
100	195
100	224
101	21
101	51
101	183
102	31
102	165
102	192
102	210
102	227
102	267
103	15
103	37
103	106
104	57
104	200
104	299
105	3
105	6
105	52
105	127
105	164
106	15
106	65
106	103
107	22
107	76
107	90
107	143
107	238
107	246
108	111
108	130
108	173
109	112
109	150
109	220
109	264
110	4
110	62
110	77
110	125
110	208
110	242
111	108
111	130
111	173
112	55
112	109
112	150
112	220
113	44
113	95
113	121
113	127
113	156
113	190
114	1
114	186
114	214
114	289
115	4
115	17
115	67
115	72
115	189
115	296
116	36
116	129
116	237
117	83
117	196
117	237
117	278
118	2
118	58
118	146
119	7
119	63
119	243
119	253
120	195
120	222
120	223
121	25
121	89
121	113
122	259
122	262
122	270
123	98
123	135
123	207
124	14
124	44
124	212
124	237
124	252
125	38
125	62
125	110
126	13
126	239
126	249
127	6
127	105
127	113
127	164
128	8
128	47
128	135
128	158
128	248
128	274
129	20
129	36
129	116
130	108
130	111
130	173
131	181
131	184
131	271
132	10
132	147
132	175
133	92
133	254
133	269
134	60
134	172
134	185
134	198
134	298
135	123
135	128
135	207
136	84
136	100
136	188
136	224
137	75
137	181
137	228
137	271
138	237
138	252
138	260
139	5
139	215
139	225
140	33
140	37
140	61
140	143
140	221
140	285
141	34
141	165
141	261
142	71
142	209
142	287
143	22
143	64
143	76
143	90
143	107
143	140
144	87
144	178
144	247
145	21
145	155
145	197
145	236
145	279
146	2
146	118
146	157
146	251
147	10
147	132
147	233
148	85
148	98
148	255
149	3
149	23
149	271
150	59
150	109
150	112
150	220
151	40
151	88
151	186
151	214
152	5
152	203
152	264
153	99
153	281
153	292
154	54
154	79
154	179
155	46
155	145
155	197
155	279
155	290
156	44
156	95
156	100
156	113
156	190
156	245
157	67
157	146
157	273
157	283
158	8
158	47
158	128
158	248
158	274
159	47
159	56
159	206
160	9
160	24
160	82
160	193
160	236
161	46
161	205
161	277
162	19
162	65
162	93
162	171
162	199
163	66
163	93
163	97
163	211
164	6
164	52
164	105
164	127
165	31
165	102
165	141
165	192
165	227
165	267
166	12
166	213
166	289
167	49
167	89
167	291
168	200
168	258
168	299
169	27
169	238
169	240
170	35
170	43
170	176
170	284
171	19
171	65
171	162
171	199
171	241
172	134
172	185
172	198
172	298
173	108
173	111
173	130
174	76
174	241
174	254
174	265
175	132
175	216
175	233
176	58
176	170
176	211
177	7
177	256
177	257
178	87
178	144
178	247
179	54
179	79
179	154
179	229
180	14
180	18
180	212
181	75
181	131
181	137
181	228
181	271
181	284
182	32
182	90
182	219
183	51
183	101
183	225
184	131
184	288
184	290
185	134
185	172
185	198
185	298
186	1
186	65
186	88
186	114
186	151
186	214
187	2
187	59
187	96
187	232
187	300
188	39
188	100
188	136
188	195
188	224
189	17
189	72
189	115
189	248
189	296
190	95
190	113
190	156
190	245
191	242
191	247
191	297
192	26
192	102
192	165
192	267
193	38
193	160
193	202
193	229
193	266
194	11
194	40
194	250
195	100
195	120
195	188
196	69
196	83
196	117
197	21
197	46
197	73
197	95
197	145
197	155
198	134
198	172
198	185
198	298
199	19
199	51
199	65
199	162
199	171
200	104
200	168
200	258
201	202
201	215
201	229
201	266
201	292
202	38
202	193
202	201
202	229
202	257
203	5
203	53
203	55
203	152
203	264
204	257
204	272
204	294
205	161
205	243
205	276
206	56
206	159
206	218
206	219
206	234
206	268
207	123
207	135
207	224
208	4
208	36
208	62
208	77
208	110
209	71
209	142
209	244
209	287
210	28
210	94
210	102
211	58
211	163
211	176
212	14
212	124
212	180
212	262
213	12
213	166
213	289
214	1
214	88
214	114
214	151
214	186
214	269
215	139
215	201
215	225
216	16
216	69
216	175
217	16
217	63
217	69
218	16
218	56
218	206
218	234
218	263
218	268
219	32
219	53
219	182
219	206
220	75
220	109
220	112
220	150
221	33
221	56
221	61
221	140
221	285
222	72
222	120
222	223
223	120
223	222
223	252
224	100
224	136
224	188
224	207
225	139
225	183
225	215
226	74
226	78
226	282
227	31
227	102
227	165
227	267
228	52
228	75
228	137
228	181
228	271
229	38
229	179
229	193
229	201
229	202
229	266
230	41
230	48
230	50
231	27
231	85
231	244
231	260
232	59
232	187
232	300
233	147
233	175
233	242
233	297
234	24
234	56
234	79
234	206
234	218
234	268
235	20
235	45
235	285
236	9
236	24
236	145
236	160
237	14
237	116
237	117
237	124
237	138
237	252
238	107
238	169
238	240
239	63
239	126
239	253
239	286
240	15
240	169
240	238
241	171
241	174
241	254
241	265
242	110
242	191
242	233
242	297
243	119
243	205
243	276
243	277
244	27
244	209
244	231
244	260
245	44
245	156
245	190
246	76
246	90
246	107
247	87
247	144
247	178
247	191
248	8
248	47
248	128
248	158
248	189
249	13
249	17
249	126
250	40
250	194
250	258
251	2
251	41
251	146
252	124
252	138
252	223
252	237
253	7
253	63
253	119
253	239
254	133
254	174
254	241
254	265
255	43
255	98
255	148
256	177
256	257
256	294
256	295
257	177
257	202
257	204
257	256
257	272
257	294
258	168
258	200
258	250
259	80
259	122
259	270
259	275
260	138
260	231
260	244
261	31
261	34
261	85
261	141
262	80
262	122
262	212
262	270
262	275
263	67
263	218
263	283
264	5
264	55
264	109
264	152
264	203
265	174
265	241
265	254
266	38
266	193
266	201
266	229
266	283
267	31
267	102
267	165
267	192
267	227
268	56
268	206
268	218
268	234
269	92
269	133
269	214
270	80
270	122
270	259
270	262
270	275
270	280
271	75
271	131
271	137
271	149
271	181
271	228
272	204
272	257
272	294
273	57
273	67
273	157
273	283
273	287
274	8
274	47
274	128
274	158
275	80
275	259
275	262
275	270
276	205
276	243
276	277
277	161
277	243
277	276
278	26
278	83
278	117
279	46
279	145
279	155
280	60
280	81
280	270
281	99
281	153
281	292
282	74
282	78
282	91
282	226
283	67
283	157
283	263
283	266
283	273
284	35
284	43
284	170
284	181
285	33
285	37
285	61
285	140
285	221
285	235
286	7
286	63
286	239
287	71
287	142
287	209
287	273
288	55
288	184
288	290
289	12
289	114
289	166
289	213
290	155
290	184
290	288
291	11
291	49
291	167
292	99
292	153
292	201
292	281
293	39
293	44
293	89
293	295
294	48
294	204
294	256
294	257
294	272
295	25
295	39
295	89
295	256
295	293
296	72
296	84
296	86
296	115
296	189
297	191
297	233
297	242
298	134
298	172
298	185
298	198
299	57
299	104
299	168
300	59
300	74
300	96
300	187
300	232
